col
"{row: 9794, column: ""$Amount""}: ""-228.8"" is not Positive"
"{row: 9807, column: ""$Amount""}: ""-0.64"" is not Positive"
"{row: 9813, column: ""$Amount""}: ""-8.55"" is not Positive"
"{row: 9824, column: ""$Amount""}: ""-35.17"" is not Positive"
"{row: 9827, column: ""$Amount""}: ""-10.01"" is not Positive"
"{row: 9859, column: ""$Amount""}: ""-2.23"" is not Positive"
"{row: 9965, column: ""$Amount""}: ""-0.74"" is not Positive"
"{row: 10068, column: ""$Amount""}: ""-3.15"" is not Positive"
"{row: 10141, column: ""$Amount""}: ""-44.44"" is not Positive"
"{row: 10166, column: ""$Amount""}: ""-1.49"" is not Positive"
"{row: 10209, column: ""$Amount""}: ""-284.24"" is not Positive"
"{row: 10218, column: ""$Amount""}: ""-31.25"" is not Positive"
"{row: 10221, column: ""$Amount""}: ""-1.72"" is not Positive"
"{row: 10227, column: ""$Amount""}: ""-4.65"" is not Positive"
"{row: 10351, column: ""$Amount""}: ""-45.32"" is not Positive"
"{row: 10364, column: ""$Amount""}: ""-18.47"" is not Positive"
"{row: 10377, column: ""$Amount""}: ""-0.47"" is not Positive"
"{row: 10386, column: ""$Amount""}: ""-0.91"" is not Positive"
"{row: 10438, column: ""$Amount""}: ""-7.96"" is not Positive"
"{row: 10504, column: ""$Amount""}: ""-10.64"" is not Positive"
"{row: 10520, column: ""$Amount""}: ""-6.98"" is not Positive"
"{row: 10541, column: ""$Amount""}: ""-27.08"" is not Positive"
"{row: 10583, column: ""$Amount""}: ""-209.57"" is not Positive"
"{row: 10623, column: ""$Amount""}: ""-41.8"" is not Positive"
"{row: 10647, column: ""$Amount""}: ""-359.04"" is not Positive"
"{row: 10712, column: ""$Amount""}: ""-2.33"" is not Positive"
"{row: 10748, column: ""$Amount""}: ""-0.44"" is not Positive"
"{row: 10766, column: ""$Amount""}: ""-15.43"" is not Positive"
"{row: 10772, column: ""$Amount""}: ""-21.16"" is not Positive"
"{row: 10798, column: ""$Amount""}: ""-0.28"" is not Positive"
"{row: 10894, column: ""$Amount""}: ""-33.05"" is not Positive"
"{row: 10929, column: ""$Amount""}: ""-3.75"" is not Positive"
"{row: 10957, column: ""$Amount""}: ""-17.18"" is not Positive"
"{row: 11051, column: ""$Amount""}: ""-3.25"" is not Positive"
"{row: 11093, column: ""$Amount""}: ""-424.16"" is not Positive"
"{row: 11226, column: ""$Amount""}: ""-0.41"" is not Positive"
"{row: 11233, column: ""$Amount""}: ""-201.58"" is not Positive"
"{row: 11318, column: ""$Amount""}: ""-0.33"" is not Positive"
"{row: 11362, column: ""$Amount""}: ""-1.3"" is not Positive"
"{row: 11470, column: ""$Amount""}: ""-1.01"" is not Positive"
"{row: 11506, column: ""$Amount""}: ""-415.8"" is not Positive"
